timestamp,portfolio_value,pred_BTC,pred_ETH,pred_SOL,pred_AVAX,pred_XRP,action_BTC,action_ETH,action_SOL,action_AVAX,action_XRP
2026-03-29T23:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-03-30T03:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-03-30T06:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-03-30T08:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-03-30T09:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-03-30T11:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-03-30T14:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-03-30T15:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-03-30T17:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-03-30T19:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-03-30T20:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-03-30T21:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-03-30T22:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-03-30T23:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-03-31T03:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-03-31T05:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-03-31T07:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-03-31T09:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-03-31T11:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-03-31T13:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-03-31T15:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-03-31T17:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-03-31T19:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-03-31T20:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-03-31T21:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-03-31T22:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-03-31T23:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-01T03:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-01T06:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-01T07:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-01T09:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-01T11:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-01T14:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-01T15:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-01T17:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-01T19:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-01T20:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-01T21:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-01T22:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-01T23:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-02T03:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-02T05:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-02T07:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-02T09:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-02T11:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-02T13:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-02T15:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-02T17:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-02T19:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-02T20:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-02T21:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-02T22:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-02T23:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-03T03:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-03T05:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-03T07:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-03T09:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-03T10:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-03T11:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-03T13:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-03T14:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-03T15:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-03T16:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-03T17:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-03T19:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-03T19:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-03T20:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-03T21:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-03T22:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-03T23:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-04T03:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-04T05:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-04T07:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-04T08:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-04T09:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-04T10:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-04T11:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-04T13:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-04T14:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-04T15:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-04T16:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-04T17:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-04T19:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-04T19:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-04T20:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-04T21:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-04T22:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-04T23:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-05T03:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-05T05:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-05T07:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-05T08:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-05T09:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-05T10:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-05T11:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-05T13:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-05T14:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-05T15:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-05T16:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-05T17:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-05T19:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-05T19:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-05T20:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-05T21:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-05T22:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-05T23:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-06T03:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-06T06:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-06T08:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-06T09:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-06T11:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-06T13:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-06T15:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-06T15:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-06T17:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-06T18:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-06T19:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-06T20:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-06T21:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-06T22:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-06T23:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-07T03:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-07T05:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-07T07:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-07T09:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-07T11:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-07T13:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-07T15:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-07T17:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-07T19:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-07T21:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-07T21:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-07T22:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-07T23:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-08T03:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-08T05:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-08T07:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-08T09:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-08T11:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-08T13:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-08T15:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-08T17:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-08T19:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-08T20:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-08T21:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-08T22:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-08T23:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-09T03:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-09T05:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-09T07:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-09T09:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-09T11:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-09T14:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-09T16:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-09T18:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-09T20:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-09T21:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-09T22:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-09T23:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-10T03:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-10T06:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-10T08:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-10T10:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-10T11:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-10T13:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-10T15:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-10T17:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-10T17:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-10T19:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-10T20:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-10T21:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-10T22:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-10T23:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T03:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T05:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T07:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T08:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T09:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T10:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T11:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T13:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T14:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T15:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T16:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T17:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T19:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T19:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T20:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T21:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T22:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-11T23:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-12T03:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-12T06:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-12T07:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-12T09:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-12T09:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-12T10:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-12T11:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-12T13:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-12T14:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-12T15:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-12T16:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-12T17:00:00+00:00,1000.0,,,,,,none,none,none,none,none
2026-04-12T19:00:00+00:00,1000.0,,,,,,none,none,none,none,none
